설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,세부위치,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
플러스약국,인천광역시,서구,"인천광역시 서구 칠천왕로33번길 18, 1층 (석남동)",,37.50947656,126.6698089,약국 내부,,032-718-0425,2025-07-11,3560000,인천광역시 서구
프라자약국,인천광역시,서구,"인천광역시 서구 원당대로 660, 1층 101-1호 (당하동)",,37.59328881,126.6742976,약국 내부,,032-718-0425,2025-07-11,3560000,인천광역시 서구
푸른약국,인천광역시,서구,인천광역시 서구 심곡로194번길 1 (공촌동),,37.5502830212,126.6822915364,약국 내부,,032-718-0425,2025-07-11,3560000,인천광역시 서구
푸른솔약국,인천광역시,서구,"인천광역시 서구 고산후로95번길 32, 명진프라자 1층 102호 (당하동)",,37.59275462,126.6956022,약국 내부,,032-718-0425,2025-07-11,3560000,인천광역시 서구
푸른건강약국,인천광역시,서구,인천광역시 서구 가정로 370 (가정동),,37.5177981356,126.6731889795,약국 내부,,032-718-0425,2025-07-11,3560000,인천광역시 서구
편안한약국,인천광역시,서구,인천광역시 서구 원적로27번길 11 (가좌동),,37.4894397309,126.6788712476,약국 내부,,032-718-0425,2025-07-11,3560000,인천광역시 서구
토마토약국,인천광역시,서구,"인천광역시 서구 심곡로100번길 17-3, 1~3층 (심곡동)",,37.542124858,126.6826900574,약국 내부,,032-718-0425,2025-07-11,3560000,인천광역시 서구
크린팜대학약국,인천광역시,서구,"인천광역시 서구 심곡로100번길 17-5, 1층 (심곡동)",,37.5422916768,126.6826730564,약국 내부,,032-718-0425,2025-07-11,3560000,인천광역시 서구
청우약국,인천광역시,서구,인천광역시 서구 가정로 202 (석남동),,37.5027630465,126.672278417,약국 내부,,032-718-0425,2025-07-11,3560000,인천광역시 서구
천사약국,인천광역시,서구,인천광역시 서구 가정로 363 (신현동),,37.5173996525,126.6726788702,약국 내부,,032-718-0425,2025-07-11,3560000,인천광역시 서구
참조은약국,인천광역시,서구,"인천광역시 서구 마전로5번길 22-1, 101호 (마전동)",,37.6135782119,126.6603870669,약국 내부,,032-718-0425,2025-07-11,3560000,인천광역시 서구
참사랑약국,인천광역시,서구,"인천광역시 서구 검단로 836, 212,213호 (불로동, 월드아파트 중앙상가)",,37.6184253,126.6930745,약국 내부,,032-718-0425,2025-07-11,3560000,인천광역시 서구
착한약국,인천광역시,서구,"인천광역시 서구 완정로 180, 1층 (마전동, 동화빌딩)",,37.60282789,126.6564912,약국 내부,,032-718-0425,2025-07-11,3560000,인천광역시 서구
즐거운약국,인천광역시,서구,"인천광역시 서구 원당대로 581 (마전동, 롯데마트)",,37.5945319695,126.6645754132,약국 내부,,032-718-0425,2025-07-11,3560000,인천광역시 서구
중앙약국,인천광역시,서구,인천광역시 서구 길주로75번길 36 (석남동),,37.50974856,126.6707098,약국 내부,,032-718-0425,2025-07-11,3560000,인천광역시 서구
조은약국,인천광역시,서구,인천광역시 서구 거북로 98 (석남동),,37.502964415,126.6726338948,약국 내부,,032-718-0425,2025-07-11,3560000,인천광역시 서구
조은나라약국,인천광역시,서구,"인천광역시 서구 검단로 842, 206호 (불로동, 월드불로마트)",,37.6186272,126.6908983,약국 내부,,032-718-0425,2025-07-11,3560000,인천광역시 서구
제일약국,인천광역시,서구,"인천광역시 서구 심곡로 133, 대동상가동 1층 111호 (심곡동)",,37.5448557238,126.6816328001,약국 내부,,032-718-0425,2025-07-11,3560000,인천광역시 서구
정온누리약국,인천광역시,서구,"인천광역시 서구 건지로 264, 112, 113호 (가좌동)",,37.4988948864,126.6715078947,약국 내부,,032-718-0425,2025-07-11,3560000,인천광역시 서구
정성약국,인천광역시,서구,"인천광역시 서구 가정로 201-1, 1층 (석남동, 두일빌딩)",,37.502903,126.6718016816,약국 내부,,032-718-0425,2025-07-11,3560000,인천광역시 서구
정든약국,인천광역시,서구,인천광역시 서구 가정로 124 (가좌동),,37.4957189105,126.6718206838,약국 내부,,032-718-0425,2025-07-11,3560000,인천광역시 서구
정다운온누리약국,인천광역시,서구,"인천광역시 서구 가정로 398, 105호 (가정동, 서해프라자)",,37.5203932798,126.6733177034,약국 내부,,032-718-0425,2025-07-11,3560000,인천광역시 서구
소촌라인1차아파트,광주광역시,광산구,광주광역시 광산구 소촌로152번길 38,,35.15720342,126.7952033,,광주광역시 광산구청,062-946-9818,2025-12-19,3630000,광주광역시 광산구
온세계아트빌아파트,광주광역시,광산구,광주광역시 광산구 소촌로152번길 20,,35.15764307,126.7937993,,광주광역시 광산구청,062-456-0446,2025-12-19,3630000,광주광역시 광산구
광주선운휴먼시아아파트,광주광역시,광산구,광주광역시 광산구 선운중앙로 68,,35.14768579,126.779235,,광주광역시 광산구청,062-941-2322,2025-12-19,3630000,광주광역시 광산구
선운모아엘가아파트,광주광역시,광산구,광주광역시 광산구 선운중앙로 45,,35.14972154,126.7779195,,광주광역시 광산구청,062-944-5552,2025-12-19,3630000,광주광역시 광산구
광주선운지구EGthe1 2단지아파트,광주광역시,광산구,광주광역시 광산구 선운중앙로 43,,35.14963786,126.7759442,,광주광역시 광산구청,062-941-6481,2025-12-19,3630000,광주광역시 광산구
광주선운지구EGthe1 1단지아파트,광주광역시,광산구,광주광역시 광산구 선운로20번길 47,,35.14716935,126.7755283,,광주광역시 광산구청,062-944-0582,2025-12-19,3630000,광주광역시 광산구
선운리버프라임아파트,광주광역시,광산구,광주광역시 광산구 선운로 65,,35.15064951,126.7768992,,광주광역시 광산구청,062-944-9548,2025-12-19,3630000,광주광역시 광산구
선운지구다사로움아파트,광주광역시,광산구,광주광역시 광산구 선운로 34,,35.14915923,126.7734652,,광주광역시 광산구청,062-943-1995,2025-12-19,3630000,광주광역시 광산구
수완산이고운더테라스아파트,광주광역시,광산구,광주광역시 광산구 상완길 299,,35.20781823,126.8267689,,광주광역시 광산구청,,2025-12-19,3630000,광주광역시 광산구
부영그린타운아파트,광주광역시,광산구,광주광역시 광산구 산월로 81,,35.21003947,126.8458685,,광주광역시 광산구청,062-974-0220,2025-12-19,3630000,광주광역시 광산구
부영사랑으로아파트,광주광역시,광산구,광주광역시 광산구 산월로 64,,35.20789005,126.8436456,,광주광역시 광산구청,062-973-9236,2025-12-19,3630000,광주광역시 광산구
영천마을주공10단지,광주광역시,광산구,광주광역시 광산구 사암로340번길 30,,35.17450957,126.809397,,광주광역시 광산구청,062-962-7200,2025-12-19,3630000,광주광역시 광산구
금호사원아파트,광주광역시,광산구,광주광역시 광산구 사암로27번길 41,,35.1451856,126.8067782,,광주광역시 광산구청,062-941-5526,2025-12-19,3630000,광주광역시 광산구
어등하이빌아파트,광주광역시,광산구,광주광역시 광산구 사암로215번길 16,,35.1641281,126.8081937,,광주광역시 광산구청,062-952-3015,2025-12-19,3630000,광주광역시 광산구
대덕2차아파트,광주광역시,광산구,광주광역시 광산구 사암로118번길 127-6,,35.15509291,126.8146369,,광주광역시 광산구청,062-941-7503,2025-12-19,3630000,광주광역시 광산구
신촌동대주아파트,광주광역시,광산구,광주광역시 광산구 사암로 24,,35.1455505,126.807817,,광주광역시 광산구청,062-945-8261,2025-12-19,3630000,광주광역시 광산구
중흥파크맨션1단지아파트,광주광역시,광산구,광주광역시 광산구 비아로62번길 7,,35.21984328,126.8178367,,광주광역시 광산구청,062-955-0496,2025-12-19,3630000,광주광역시 광산구
비아호반아파트,광주광역시,광산구,광주광역시 광산구 비아로 185,,35.22309737,126.8238953,,광주광역시 광산구청,062-953-0588,2025-12-19,3630000,광주광역시 광산구
풍산읍보건지소,경상북도,안동시,경상북도 안동시 풍산읍 풍산중앙길 99,,36.58024125,128.5722246,,풍산읍보건지소,054-858-6894,2025-11-01,5070000,경상북도 안동시
임하면보건지소,경상북도,안동시,경상북도 안동시 임하면 충효로 3250,,36.52434165,128.8315355,,임하면보건지소,054-822-3108,2025-11-01,5070000,경상북도 안동시
위리보건진료소,경상북도,안동시,경상북도 안동시 임동면 임예로 724,,36.61381649,128.9479855,,위리보건진료소,054-822-0181,2025-11-01,5070000,경상북도 안동시
임동면보건지소,경상북도,안동시,경상북도 안동시  임동면 챗거리길 49,,36.56863291,128.9201383,,임동면보건지소,054-822-4125,2025-11-01,5070000,경상북도 안동시
명진보건진료소,경상북도,안동시,경상북도 안동시 일직면 평팔명진길 223,,36.42977735,128.6452806,,명진보건진료소,054-855-0469,2025-11-01,5070000,경상북도 안동시
국곡보건진료소,경상북도,안동시,경상북도 안동시 일직면 풍일로 2011,,36.46641298,128.6162619,,국곡보건진료소,054-842-0121,2025-11-01,5070000,경상북도 안동시
일직면보건지소,경상북도,안동시,경상북도 안동시 일직면 논들길 25,,36.47351997,128.6590344,,일직면보건지소,054-858-4507,2025-11-01,5070000,경상북도 안동시
이하보건진료소,경상북도,안동시,경상북도 안동시 와룡면 서날골길 144-6,,36.61214841,128.7425893263,,이하보건진료소,054-859-0269,2025-11-01,5070000,경상북도 안동시
와룡면보건지소,경상북도,안동시,경상북도 안동시 와룡면 퇴계로 807,,36.61548004,128.7658198,,와룡면보건지소,054-855-5845,2025-11-01,5070000,경상북도 안동시
삼계보건진료소,경상북도,안동시,경상북도 안동시 예안면 농암로 2407,,36.72051279,128.9244121,,삼계보건진료소,054-822-0708,2025-11-01,5070000,경상북도 안동시
구룡보건진료소,경상북도,안동시,경상북도 안동시 예안면 계일길 3,,36.64376626,128.9011824,,구룡보건진료소,054-822-5043,2025-11-01,5070000,경상북도 안동시
예안면보건지소,경상북도,안동시,경상북도 안동시 예안면 농암로 1481,,36.66249041,128.8835036,,예안면보건지소,054-822-1130,2025-11-01,5070000,경상북도 안동시
이송천보건진료소,경상북도,안동시,경상북도 안동시 서후면 이송천1길 13-4,,36.60844527,128.6916833,,이송천보건진료소,054-853-8380,2025-11-01,5070000,경상북도 안동시
이개보건진료소,경상북도,안동시,경상북도 안동시 서후면 귀여리길 377,,36.61636026,128.6414133,,이개보건진료소,054-841-5636,2025-11-01,5070000,경상북도 안동시
동부센트레빌아파트,광주광역시,광산구,광주광역시 광산구 무진대로 279,,35.16188705,126.8108868,,광주광역시 광산구청,062-959-5295,2025-12-19,3630000,광주광역시 광산구
한국아델리움중해마루힐아파트,광주광역시,광산구,광주광역시 광산구 무진대로 278-11,,35.16031884,126.811159,,광주광역시 광산구청,062-942-1231,2025-12-19,3630000,광주광역시 광산구
광주우산LH1단지아파트,광주광역시,광산구,광주광역시 광산구 무진대로 246-7,,35.1606593,126.807615,,광주광역시 광산구청,062-944-9884,2025-12-19,3630000,광주광역시 광산구
신가중흥2차아파트,광주광역시,광산구,광주광역시 광산구 목련로382번길 79,,35.18110867,126.837076,,광주광역시 광산구청,062-955-7995,2025-12-19,3630000,광주광역시 광산구
운남주공2단지아파트,광주광역시,광산구,광주광역시 광산구 목련로273번길 76,,35.17822307,126.8276327,,광주광역시 광산구청,,2025-12-19,3630000,광주광역시 광산구
운남 진아리채리버힐즈아파트,광주광역시,광산구,광주광역시 광산구 목련로273번길 23,,35.17470143,126.8255789,,광주광역시 광산구청,062-531-6308,2025-12-19,3630000,광주광역시 광산구
하남2지구다사로움1단지아파트,광주광역시,광산구,광주광역시 광산구 목련로21번길 45,,35.1754179,126.7984485,,광주광역시 광산구청,062-955-7183,2025-12-19,3630000,광주광역시 광산구
하남2지구중흥S-클래스아파트,광주광역시,광산구,광주광역시 광산구 목련로21번길 20,,35.17563253,126.8003655,,광주광역시 광산구청,062-956-3788,2025-12-19,3630000,광주광역시 광산구
남양아파트,광주광역시,광산구,광주광역시 광산구 목련로219번길 45,,35.17404941,126.822618,,광주광역시 광산구청,062-955-6181,2025-12-19,3630000,광주광역시 광산구
운남주공7단지아파트,광주광역시,광산구,광주광역시 광산구 목련로153번길 56,,35.17444765,126.8166986,,광주광역시 광산구청,062-961-4466,2025-12-19,3630000,광주광역시 광산구
운남주공8단지아파트,광주광역시,광산구,광주광역시 광산구 목련로153번길 143,,35.17936499,126.8136853,,광주광역시 광산구청,062-961-2588,2025-12-19,3630000,광주광역시 광산구
신월보건진료소,전라남도,순천시,전라남도 순천시 월등면 월등로 360,,35.0875343603,127.3632040408,,,061-749-6827,2024-12-04,4820000,전라남도 순천시
망룡보건진료소,전라남도,순천시,전라남도 순천시 월등면 복사골길 116,,35.0828853359,127.4063991294,,,061-749-6827,2024-12-04,4820000,전라남도 순천시
비촌보건진료소,전라남도,순천시,전라남도 순천시 황전면 비촌1길 83,,35.1742142314,127.4285195880,,,061-749-6827,2024-12-04,4820000,전라남도 순천시
평죽보건진료소,전라남도,순천시,전라남도 순천시 황전면 농소길 9,,35.0801330762,127.4619252939,,,061-749-6827,2024-12-04,4820000,전라남도 순천시
회덕보건진료소,전라남도,순천시,전라남도 순천시 황전면 삽재팔동길 391,,35.1082569895,127.4961715532,,,061-749-6827,2024-12-04,4820000,전라남도 순천시
구상보건진료소,전라남도,순천시,전라남도 순천시 서면 수통목길 3,,35.0015081734,127.5492065977,,,061-749-6827,2024-12-04,4820000,전라남도 순천시
